"","hsa.mir.142","hsa.mir.326","hsa.mir.1271","hsa.mir.431","hsa.mir.375","hsa.mir.627","hsa.mir.4772","hsa.mir.99a","hsa.mir.301a","hsa.mir.345","hsa.mir.3605","hsa.mir.940","hsa.mir.7.3","hsa.mir.323a","hsa.mir.1180","hsa.mir.3130.2","hsa.mir.1266","hsa.mir.6761","hsa.mir.4661","hsa.mir.150","hsa.mir.4668","hsa.mir.155","hsa.mir.628","hsa.mir.125b.2","hsa.mir.125b.1","hsa.mir.338","hsa.mir.135b","hsa.mir.362","hsa.mir.1248","hsa.mir.196b","hsa.mir.145","hsa.mir.323b","hsa.mir.3200","hsa.mir.188","hsa.mir.147b","hsa.mir.19a","hsa.mir.3607","hsa.mir.642a","hsa.mir.139","hsa.mir.301b","hsa.mir.210","hsa.mir.616","hsa.mir.451a","hsa.mir.144","hsa.mir.503","hsa.mir.217","hsa.mir.485","hsa.mir.33a","hsa.mir.3065","hsa.mir.215","hsa.mir.106a","hsa.mir.223","hsa.mir.1.1","hsa.mir.1.2","hsa.mir.937","hsa.mir.592","hsa.mir.153.2","hsa.mir.133a.2","hsa.mir.133a.1","hsa.mir.577","hsa.mir.33b","hsa.mir.1247","hsa.mir.149","hsa.mir.3653","hsa.mir.4662a","hsa.mir.296","hsa.mir.31","hsa.mir.9.1","hsa.mir.9.3","hsa.mir.9.2","hsa.mir.653","hsa.mir.20b","hsa.mir.486.2","hsa.mir.675","hsa.mir.486.1"
"TCGA-AA-3710",49.800797,6.495756,12.991512,7.217507,21.65252,5.774005,54.853052,70.731566,19.487268,7.939257,3.608753,4.330504,76.505572,31.75703,9602.171026,31.75703,1864.282002,13.713263,7.217507,725.359432,12.991512,993.850684,4.330504,2350.020209,101.045095,10.104509,1696.114094,1212.54114,8.661008,3093.423408,2.165252,20.93077,4.330504,2.165252,160.950401,2.887003,2.165252,9.382759,10.82626,3.608753,1558.259715,23.817772,25.983024,22.374271,8.661008,189.098678,15.156764,20.93077,24089.150644,3.608753,152.289393,7.217507,4.330504,5.052255,33.922282,2.165252,19.487268,15.156764,29.591778,150.845892,4.330504,57.018304,4.330504,54.131301,16.600266,4.330504,18.765518,2.887003,3.608753,92.384087,82.279577,76.505572,0.721751,1.443501,43.305041
"TCGA-CM-5861",4.321431,19.014295,17.717865,14.692864,19.230366,1.728572,95.719688,96.367902,15.55715,0.648215,6.698217,3.241073,202.242952,15.125007,550.334187,15.989293,1693.352581,2.376787,5.185717,96.367902,56.394669,430.846631,2.160715,603.919926,11.019648,0.648215,541.475254,663.339597,29.817871,502.79845,0.216072,6.698217,1.728572,210.669742,19.878581,3.025001,0.864286,1.944644,1.296429,4.105359,942.504014,20.094652,1.512501,9.075004,1.512501,8.858933,7.994647,3.025001,19262.992975,9.93929,61.580386,2.592858,12.532149,1.296429,8.858933,2.376787,14.476793,13.396435,1.728572,43.430378,1.080358,1.512501,0.432143,8.858933,4.969645,0.216072,7.13036,1.296429,4.105359,34.571445,36.300017,32.842873,4.969645,2.160715,37.164303
"TCGA-AA-3715",110.957884,5.005619,10.011238,3.337079,1623.489033,9.176968,258.623638,226.921386,26.696634,4.171349,4.171349,5.005619,24.193824,27.530903,8039.023804,59.233156,3391.306742,4.171349,19.188205,570.640544,26.696634,597.337178,5.005619,5290.939079,49.221918,5.839889,5579.59643,185.207896,7.508428,1030.323204,1.66854,58.398886,8.342698,4.171349,232.761275,5.005619,3.337079,7.508428,20.856745,3.337079,291.99443,138.488787,22.525285,102.615186,7.508428,249.446671,2.502809,19.188205,59452.568842,8.342698,300.337128,5.839889,6.674158,4.171349,16.685396,2.502809,36.707871,45.050569,15.851126,147.665755,5.005619,23.359554,3.337079,91.769678,17.519666,5.839889,122.637661,3.337079,6.674158,45.884839,40.04495,35.039332,5.839889,7.508428,163.516881
"TCGA-G4-6321",3.947118,24.669486,8.223162,28.287678,55.917503,0.986779,74.337386,77.955577,45.391855,0.986779,24.669486,19.735589,69.732415,42.10259,1535.09991,78.61343,1945.929091,3.618191,8.223162,1343.664695,21.051295,800.935993,2.302485,427.933358,19.406663,0.986779,64.140665,6382.489533,33.550502,270.048645,0.986779,2.302485,0.328926,15.130618,6.249603,3.947118,0.986779,1.315706,0.657853,3.947118,560.161806,12.499206,3.947118,8.552089,0,2.302485,11.841353,1.644632,66972.721798,6.907456,436.814373,1.315706,26.971972,0.657853,13.157059,0.986779,31.248016,28.616604,0.657853,7.565309,12.828133,0.328926,2.302485,6.249603,4.604971,3.289265,0,0.657853,3.947118,133.215227,122.360653,122.360653,0.328926,2.302485,79.271283
"TCGA-CM-6161",11.346543,10.941309,35.86318,12.359627,3688.031667,0.202617,90.367109,97.661315,35.86318,1.013084,11.751777,12.15701,10.130842,14.183179,750.290147,27.150656,1523.27338,0.202617,9.320375,217.205249,2.836636,261.578337,4.052337,3358.374073,20.464301,0.810467,86.314773,274.951048,60.177201,124.811972,15.196263,8.712524,6.078505,3.444486,0,2.026168,7.091589,0.202617,1.418318,3.241869,115.491597,8.104673,0.405234,4.660187,2.431402,8.104673,8.104673,1.215701,30985.382411,11.143926,48.02019,2.836636,6.483739,0.810467,8.509907,1.013084,9.117758,9.117758,0.405234,13.575328,9.928225,1.418318,1.823552,5.673271,0.202617,6.078505,1.013084,3.039253,1.620935,31.000376,26.542806,23.908787,3.84972,3.444486,69.294958
"TCGA-G4-6323",12.072488,7.901992,12.511488,7.243493,157.82035,0.439,69.581434,69.142434,12.511488,1.316999,4.828995,5.926494,118.090887,31.16897,2565.952553,68.264435,1221.735835,3.292497,5.706995,1181.786873,12.730988,676.498355,4.170496,1616.396459,10.97499,16.462484,176.038832,594.624933,33.802968,149.040358,0.877999,2.853497,0.658499,7.682493,2.853497,6.145994,4.170496,1.097499,1.536499,3.950996,662.450368,29.632472,1.536499,9.877491,0.658499,30.94947,14.706486,4.389996,47266.865431,5.267995,296.544217,4.389996,11.852989,0.2195,10.75549,0.658499,39.948962,36.875965,0.658499,22.169479,69.142434,1.536499,1.536499,10.09699,1.316999,3.950996,0,1.316999,1.975498,65.410938,68.922934,70.020433,1.097499,1.536499,42.582959
"TCGA-G4-6322",10.53058,3.948967,22.706563,6.252532,1.645403,0,25.010127,29.288176,22.048402,0.987242,4.936209,5.594371,16.454031,22.377482,649.605153,57.91819,1017.846371,3.290806,7.897935,99.711429,28.630014,217.851373,4.936209,1084.320657,22.048402,0.329081,934.588973,1961.649602,7.239774,67.132447,1.316322,5.923451,3.290806,0.987242,20.732079,4.607129,5.26529,0,1.974484,5.594371,64.170722,31.262659,2.961726,3.290806,0.658161,11.188741,22.377482,2.632645,214533.582513,6.252532,233.976324,1.316322,175.729053,0.329081,3.290806,1.316322,26.32645,25.668289,1.316322,59.234512,29.288176,0.658161,0.658161,5.923451,1.645403,0.658161,2.632645,0.987242,3.948967,24.681047,24.351966,16.454031,2.303564,2.303564,25.668289
"TCGA-G4-6588",18.579043,6.324781,31.623903,5.534183,16.997848,2.371793,121.752027,122.147326,47.040556,1.581195,1.976494,1.976494,79.455057,21.741433,3891.716593,92.499917,3814.23803,5.929482,5.929482,224.529713,86.965734,367.627875,11.858964,1135.693425,42.692269,2.767092,1120.276772,376.719747,18.579043,2243.320636,2.371793,19.76494,5.138884,7.115378,25.299123,3.16239,4.743585,3.952988,7.905976,11.068366,1086.281076,104.358881,16.20725,56.527727,2.371793,133.610991,12.649561,7.905976,19356.200578,14.626055,361.303095,16.20725,33.995696,1.185896,16.997848,1.581195,52.17944,40.320477,16.997848,69.572587,2.767092,3.952988,4.743585,20.950836,7.510677,0.395299,44.668763,0,9.487171,24.508525,19.76494,23.717927,3.16239,13.835458,58.108922
"TCGA-G4-6586",19.982502,3.780473,17.282164,3.780473,32.134023,5.67071,65.348182,59.677472,55.626964,0.540068,2.700338,1.350169,123.945518,8.911116,3247.966645,58.327303,1447.92128,9.181149,2.16027,354.824424,39.69497,1034.769553,6.210778,2342.273253,38.614835,1.080135,2221.56814,3340.588242,17.01213,887.871161,0.540068,12.691589,1.890237,15.661961,15.391927,6.480811,4.590575,2.16027,1.080135,7.83098,1273.749473,61.027641,28.35355,49.416187,1.620203,132.856634,11.611454,19.712468,24084.58539,5.940744,228.448602,0.810101,4.050507,2.430304,16.472062,0.540068,112.06403,106.123287,4.050507,236.81965,2.970372,5.130642,2.970372,11.611454,12.151521,1.350169,8.371048,0.540068,11.881488,17.552198,14.581826,14.851859,1.350169,6.750845,46.175781
"TCGA-AA-3872",82.116454,45.946111,1.466365,45.946111,73.807051,2.443942,153.968351,177.918983,5.376673,4.887884,31.282459,21.995479,61.098552,25.416998,2866.25527,63.053706,5732.51054,3.910307,46.923688,402.761655,6.354249,128.551353,8.798191,2035.803751,27.372151,10.753345,612.940673,1395.002138,10.753345,72.829474,3.421519,16.618806,1.955154,6.843038,0.977577,10.753345,1.955154,4.887884,11.730922,6.354249,186.228386,113.398912,14.174864,16.618806,3.421519,299.627299,4.399096,23.461844,3227.469909,9.775768,412.537423,5.865461,2.443942,0.977577,0.977577,0.977577,11.242134,14.663652,5.865461,72.829474,2.443942,3.910307,2.443942,50.833995,0,3.421519,32.748824,1.466365,1.955154,33.237612,32.748824,32.260035,2.443942,6.354249,251.726034
"TCGA-AA-3870",236.941429,19.256724,4.186244,25.117466,318.15457,25.954715,99.632615,99.632615,1.674498,11.721484,18.419475,12.558733,122.238335,47.723185,3303.78403,29.30371,4335.274634,9.209738,5.860742,401.879456,23.442968,219.359203,17.582226,989.628161,51.90943,7.53524,1095.958767,1453.464033,8.372489,259.547149,5.023493,39.350697,4.186244,14.233231,437.043909,6.697991,4.186244,1.674498,11.721484,6.697991,312.293827,104.656108,36.001701,10.046986,7.53524,241.127674,46.885937,11.721484,9743.065068,8.372489,128.099077,0,3.348995,3.348995,3.348995,1.674498,4.186244,6.697991,5.023493,130.610823,4.186244,1.674498,0.837249,34.327204,5.860742,14.233231,28.466461,0.837249,17.582226,62.793665,57.770172,63.630914,2.511747,3.348995,174.147764
"TCGA-AA-3877",168.631445,27.735435,5.547087,26.626018,42.157861,3.328252,123.145331,127.583001,8.875339,5.547087,13.313009,8.875339,147.552514,38.829609,6263.770643,98.738149,3995.012059,8.875339,9.984757,368.326577,246.290663,284.010855,5.547087,2275.415089,34.391939,14.422426,1920.40152,2167.801601,13.313009,982.943817,7.765922,29.95427,5.547087,4.43767,64.346209,11.094174,3.328252,15.531844,48.814366,9.984757,290.667359,105.394653,31.063687,41.048444,2.218835,343.919394,12.203591,33.282522,12393.301782,4.43767,826.515963,0,2.218835,2.218835,12.203591,6.656504,17.750678,22.188348,16.641261,132.020671,2.218835,9.984757,2.218835,59.90854,6.656504,394.952595,46.595531,1.109417,6.656504,22.188348,23.297765,33.282522,1.109417,1.109417,149.771349
"TCGA-AA-3875",102.783444,12.605517,6.302758,15.029654,799.96548,7.757241,89.208272,89.693099,6.787586,0.969655,8.726896,7.272413,57.69448,30.059309,8453.453402,53.331032,1758.954401,23.756551,12.120689,935.717198,70.299997,187.628267,14.059999,4944.756323,66.906204,4.848276,1183.464083,1305.640629,8.726896,1000.199264,24.726206,64.482066,9.211724,19.393103,1.93931,4.848276,3.878621,4.848276,21.81724,7.272413,447.011014,111.025512,14.544827,47.513101,6.302758,296.714469,22.302068,5.817931,25239.153317,11.151034,216.717921,2.424138,16.968965,9.696551,9.696551,4.363448,11.151034,10.666206,9.696551,152.720683,49.937239,4.363448,4.363448,92.117237,8.242069,4.363448,16.484137,6.302758,4.848276,119.752408,126.539994,116.843443,1.93931,4.363448,114.904133
"TCGA-AA-3972",124.142032,5.081838,0.725977,5.444826,28.676083,2.540919,80.583424,92.199053,3.992872,2.17793,2.540919,2.903907,449.379635,12.704594,6271.713512,131.764788,1851.240821,2.540919,11.25264,415.258725,21.053327,104.903647,9.437698,2314.051027,304.910253,7.622756,341.572081,628.332914,31.217002,308.177149,1.451954,21.416315,1.814942,4.355861,60.619062,1.088965,0.725977,7.622756,11.615629,0.362988,782.965971,73.323656,5.444826,14.156547,6.170803,127.771916,69.330784,6.89678,11992.04765,7.259768,579.329481,5.444826,9.07471,4.718849,5.807814,2.903907,20.690339,21.779304,9.07471,66.063888,25.046199,5.444826,7.259768,21.416315,3.266896,1.814942,11.25264,1.814942,1.814942,28.676083,31.57999,29.765049,1.814942,1.088965,143.017428
"TCGA-AA-3973",11.592083,89.755844,0.993607,92.736666,1312.555021,6.292845,338.157627,340.807246,1.32481,20.203345,45.043523,35.438654,313.317449,33.45144,12956.9682,61.934845,8249.588812,1.656012,18.216131,403.735698,55.310797,233.166474,9.936071,1558.96959,1127.412892,26.164988,3640.576531,50.673964,25.833785,161.62676,27.158595,24.508976,1.32481,58.622821,6.292845,1.32481,1.987214,3.643226,20.534547,1.656012,737.918896,68.558892,8.942464,12.916893,7.286452,713.741123,20.203345,12.916893,6958.893148,6.95525,186.798141,0.993607,6.95525,9.604869,3.974429,1.987214,5.63044,10.929678,11.923286,74.851737,15.566512,17.222524,4.968036,99.691916,1.987214,34.113845,704.467456,1.32481,0.662405,169.244415,149.703475,166.263593,0.331202,0.993607,662.735957
"TCGA-AA-3970",159.235485,4.615521,2.307761,11.538803,1346.578341,20.769846,50.770734,34.61641,19.615966,8.077162,0,6.923282,227.314424,40.385811,4833.604688,98.079828,1112.340635,21.923726,8.077162,528.47719,46.155213,171.928169,27.693128,11312.642721,102.695349,4.615521,1666.203191,2770.466664,6.923282,205.390698,151.158323,69.23282,10.384923,2.307761,2.307761,16.154325,0,3.461641,6.923282,4.615521,80.771623,275.777398,24.231487,47.309093,15.000444,576.940163,10.384923,18.462085,21110.240573,4.615521,533.092711,13.846564,11.538803,2.307761,12.692684,0,26.539248,32.308649,1.15388,289.623962,31.154769,8.077162,1.15388,73.848341,5.769402,2.307761,13.846564,6.923282,2.307761,49.616854,49.616854,65.771179,5.769402,12.692684,28.847008
"TCGA-AA-3971",185.86606,52.651478,3.171776,56.457609,145.901685,18.396299,120.527479,114.183927,8.880972,2.537421,32.986468,29.814692,51.382767,37.426954,9131.542422,52.651478,8194.599861,41.233085,29.814692,917.911906,53.920188,388.225353,12.687103,4144.876567,211.240266,20.299365,823.392988,1839.629943,24.739851,465.616682,21.568075,21.568075,3.171776,6.343552,1.26871,0.634355,1.903065,5.709196,5.709196,2.537421,861.454297,350.164044,24.739851,30.449047,3.171776,266.429164,34.255178,12.052748,57702.847747,6.343552,263.891743,3.806131,17.761944,6.343552,12.687103,1.903065,13.321458,18.396299,1.903065,200.456228,183.328639,7.612262,15.224524,48.210992,8.880972,3.806131,4.440486,1.26871,5.709196,133.214582,151.610881,137.020713,1.26871,5.074841,71.682132
"TCGA-AA-3976",322.73904,9.221115,6.915837,10.373755,758.436744,11.526394,63.395169,65.700447,5.763197,3.457918,11.526394,5.763197,296.228333,20.74751,2459.732542,39.189741,1786.591115,6.915837,12.679034,252.428035,54.174053,157.911602,36.884462,3932.805732,68.005726,0,594.761945,1837.30725,20.74751,103.737549,5.763197,29.968625,2.305279,2.305279,3.457918,13.831673,6.915837,9.221115,43.800298,4.610558,352.707665,177.506472,17.289591,25.358067,13.831673,727.31548,34.579183,34.579183,8151.466042,13.831673,156.758962,1.152639,8.068476,2.305279,4.610558,2.305279,3.457918,10.373755,4.610558,55.326693,125.637698,4.610558,1.152639,53.021414,1.152639,4.610558,44.952938,11.526394,8.068476,5.763197,9.221115,11.526394,5.763197,5.763197,114.111303
"TCGA-G4-6293",7.71238,5.63597,14.238241,9.788791,1608.921207,0.59326,19.280951,18.687691,12.458461,0.59326,3.85619,3.55956,22.840511,11.865201,1553.154764,33.222562,902.051879,4.44945,4.74608,523.255348,5.33934,529.484579,3.55956,2075.520222,32.925932,1.48315,259.551264,2244.006071,19.577581,329.259318,0.29663,2.37304,0.59326,15.128131,1.77978,2.66967,6.22923,1.18652,2.9663,1.48315,1045.620807,22.247251,3.85619,8.8989,1.48315,10.085421,19.280951,5.33934,21066.66374,9.492161,108.863216,0.59326,6.22923,0.59326,6.22923,2.37304,13.348351,14.534871,2.66967,51.316993,73.564244,1.18652,1.77978,8.8989,0.29663,3.26293,0.29663,1.77978,1.18652,204.081451,195.182551,193.10614,0.29663,3.26293,7.71238
"TCGA-AA-3975",187.195183,8.993363,1.33235,8.660275,562.9179,9.659538,81.606441,73.279253,2.6647,4.996313,5.662488,6.328663,171.54007,17.653638,4665.889907,119.578418,2739.311721,12.990413,13.656588,285.122913,99.926254,180.200345,36.972714,10744.737051,393.709442,3.663963,273.131762,1713.402176,53.960177,216.506885,2.997788,31.643314,0.999263,4.663225,2.331613,0.333088,2.331613,2.997788,12.990413,4.663225,583.569326,337.75074,30.310964,18.985988,9.32645,302.110376,223.501722,12.990413,25978.16145,5.3294,667.174292,4.663225,4.330138,4.663225,5.3294,2.997788,24.981564,24.648476,5.3294,253.812686,71.613816,10.325713,15.988201,34.641102,6.328663,4.996313,14.322763,3.663963,3.663963,36.972714,41.969027,45.63299,1.665438,1.665438,43.967552
"TCGA-AA-3979",78.789929,6.220258,4.443041,7.701271,340.336948,11.84811,40.283573,41.764586,10.070893,2.369622,6.51646,3.850636,439.564866,17.772164,3222.093407,78.493726,1152.821065,2.962027,13.921529,110.483622,31.693693,169.72417,31.101288,4204.894099,183.349496,7.997474,2850.062765,1294.405974,7.997474,423.866121,8.589879,49.465858,12.440515,2.962027,0.296203,3.850636,16.883556,4.739244,17.772164,4.739244,288.501469,472.739573,38.210153,11.255704,11.255704,353.666072,176.833036,7.701271,14054.820018,5.331649,384.174954,9.77469,16.883556,9.182285,8.293677,1.184811,11.84811,13.032921,94.784877,287.020455,307.162241,23.103814,7.997474,37.321545,4.146838,46.50383,10.070893,4.739244,12.440515,28.13926,36.72914,36.432937,3.554433,3.850636,38.210153
"TCGA-AZ-4616",8.105043,18.205174,8.853201,16.33478,21.821271,3.242017,117.336089,121.201571,20.699034,0.748158,2.992631,2.244474,89.030784,16.210087,1037.570243,39.901752,2724.541498,2.618552,7.606271,150.878499,17.332323,337.543883,2.992631,201.62854,20.075569,1.24693,473.708611,403.880545,20.449648,526.329046,0.748158,3.36671,0.498772,12.219912,33.667103,6.733421,0.997544,2.119781,1.745702,5.735877,94.891354,16.958245,2.992631,11.222368,0.997544,38.405436,12.843376,2.119781,14541.944098,8.479122,158.734157,2.493859,2.618552,0.997544,10.100131,2.743245,25.56206,25.063288,6.234649,2.992631,2.369167,1.745702,2.743245,2.618552,0.748158,1.371623,1.621009,1.870395,15.337236,495.90396,511.989354,506.627556,1.24693,3.117324,69.57868
"TCGA-AZ-4615",57.14521,5.882595,6.722966,6.722966,36.976312,5.042224,121.013386,114.29042,10.92482,5.882595,1.680741,3.361483,73.112254,12.605561,4239.670373,21.849639,2779.946401,3.361483,15.967044,437.833154,98.323376,1618.554041,4.201854,1733.684832,40.337795,0.840371,1145.425316,368.922754,31.934088,108.407825,0.840371,9.244078,0.840371,10.084449,48.741503,2.521112,6.722966,5.042224,11.76519,5.042224,89.079298,25.211122,8.403707,20.168898,9.244078,115.971162,19.328527,11.76519,12484.547683,8.403707,102.52523,2.521112,0.840371,4.201854,10.92482,1.680741,10.084449,14.286303,10.084449,194.12564,5.042224,8.403707,0.840371,44.539649,0.840371,1.680741,18.488156,5.042224,5.882595,31.934088,26.051493,37.816683,4.201854,1.680741,122.694128
"TCGA-AZ-4614",163.991708,3.215524,13.933936,4.823286,649.535786,5.895127,25.188269,26.796031,7.502889,0.535921,1.071841,1.607762,180.069327,10.718412,2433.079593,84.139537,747.609258,6.966968,11.790254,175.246041,175.246041,1057.371374,18.221301,2018.812957,73.957045,2.679603,711.166656,1908.949231,20.364983,373.536669,23.044586,58.951268,6.966968,41.265887,76.636648,3.751444,8.57473,2.143682,4.287365,3.751444,1750.85265,54.127982,7.502889,21.436825,6.431047,120.046218,28.939713,10.718412,4160.887656,6.966968,349.420241,1.607762,6.966968,4.287365,3.751444,3.215524,26.796031,21.972745,4.287365,573.970979,12.326174,3.215524,2.679603,25.72419,2.143682,1.071841,3.215524,2.143682,6.431047,28.939713,23.044586,26.796031,3.751444,1.607762,13.398015
"TCGA-F4-6855",6.157573,4.61818,7.91688,5.93766,184.287369,1.31948,263.895993,270.27348,2.63896,4.398267,1.31948,2.63896,66.633738,21.771419,989.390062,176.590402,2016.385302,1.31948,10.55584,104.458831,20.891766,132.16791,3.078787,1571.060814,41.563619,5.497833,812.579746,50.580065,42.443272,127.329817,6.5974,3.518613,0.439827,4.838093,10.335926,2.858873,0.65974,4.178353,8.796533,3.738527,243.004227,16.4935,1.31948,12.974886,1.31948,53.878765,12.315146,5.27792,21736.453229,17.15324,685.030016,4.178353,5.93766,1.31948,3.518613,9.456273,110.616404,112.595624,9.676186,6.5974,15.393933,1.97922,1.31948,3.078787,0.65974,10.995666,17.15324,0.65974,1.099567,20.012113,25.070119,25.949773,0.879653,1.099567,185.386935
"TCGA-AD-6901",13.140205,2.463788,4.653823,2.737543,123.600055,3.011297,277.31308,281.966903,1.91628,1.779403,1.231894,0.95814,54.066469,49.002015,902.020334,70.902357,2099.147776,0.410631,11.634557,445.671959,5.885717,255.823369,2.053157,3626.696626,40.105001,2.463788,631.551111,70.491726,59.404678,140.709697,7.117611,1.779403,0.410631,5.064454,1.91628,1.231894,0.547509,3.285051,4.243191,4.106314,437.048699,17.246519,0.410631,9.033891,1.368771,20.394693,9.033891,2.600666,7157.989888,15.193362,598.974352,1.368771,3.421928,0.684386,6.570103,6.022594,86.643228,90.065156,8.760137,2.463788,16.288379,0.821263,0.95814,5.885717,0.684386,4.106314,26.417287,0.95814,1.231894,17.109642,18.889045,15.056485,0.821263,0.273754,562.701911
"TCGA-DM-A28M",5.045277,6.825963,17.510079,10.090554,91.111765,5.342058,48.968864,50.74955,11.87124,0,2.96781,2.96781,190.533399,7.419525,1831.435518,156.997146,2375.1383,5.342058,5.638839,130.286857,42.736463,150.764745,12.168021,151.061526,38.87831,1.483905,633.924205,1230.750785,11.574459,616.117345,4.154934,6.232401,2.374248,2.077467,6.825963,1.187124,3.264591,2.671029,5.045277,3.264591,110.105749,97.640947,13.058364,26.71029,1.187124,134.14501,56.981951,7.122744,15516.00718,9.793773,881.142773,5.045277,6.825963,1.780686,7.122744,3.858153,93.782794,87.550393,4.451715,33.239471,4.154934,1.483905,5.045277,4.748496,2.374248,16.619736,3.858153,0.890343,24.929604,21.071451,15.135831,16.026174,0.296781,3.858153,17.213298
